__pk_ScreenElement_ID,_fk_Graphic_ID,_fk_HelpTag_ID,_fk_MessageString_ID,_fk_ScreenLabel_ID,_fk_State_ID,_fk_Widget_ID,Default Value,Description,Name
"2160028","2110057","2290533","","2090361","","2130048","","","aggregated_status [PlatformDevice] (icon)"
"2160286","","2290446","","2090039","","2130023","","","baud_rate_default [InstrumentModel] (text_short)"
"2160300","","2290450","","2090053","","2130023","","","clock_notes [InstrumentModel] (text_short)"
"2160307","2110111","2290483","","2090389","","2130048","","","communications_status_roll_up [InstrumentDevice] (icon)"
"2160324","","2290637","","2090455","","2130023","","","country [ContactInformation] (text_short)"
"2160336","","2290466","","2090437","","2130023","","","processing_level_code [DataProduct] (text_short)"
"2160337","","2290467","","2090257","","2130023","","","quality_control_level [DataProduct] (text_short)"
"2160344","2110113","2290484","","2090389","","2130048","","","data_status_roll_up [InstrumentDevice] (icon)"
"2160355","","2290476","","2090347","","2130033","","","dataset_description [ExternalDataset] (text_extended)"
"2160386","","2290503","","2090005","","2130033","","","description [InstrumentAgent] (text_extended)"
"2160388","","2290503","","2090005","","2130033","","","description [Device] (text_extended)"
"2160389","","2290503","","2090005","","2130033","","","description [TaskableResource] (text_extended)"
"2160391","","2290503","","2090005","","2130033","","","description [InstrumentDevice] (text_extended)"
"2160392","","2290503","","2090005","","2130033","","","description [PlatformDevice] (text_extended)"
"2160393","","2290503","","2090005","","2130033","","","description [DataProcess] (text_extended)"
"2160398","","2290503","","2090005","","2130033","","","description [PlatformModel] (text_extended)"
"2160399","","2290503","","2090005","","2130033","","","description [UserInfo] (text_extended)"
"2160400","","2290503","","2090005","","2130033","","","description [DataProduct] (text_extended)"
"2160402","","2290503","","2090005","","2130033","","","description [View] (text_extended)"
"2160406","","2290503","","2090005","","2130033","","","description [Site] (text_extended)"
"2160408","","2290503","","2090005","","2130033","","","description [Org] (text_extended)"
"2160410","","2290503","","2090005","","2130033","","","description [ExternalDataProvider] (text_extended)"
"2160415","","2290503","","2090005","","2130033","","","description [Deployment] (text_extended)"
"2160418","","2290503","","2090005","","2130033","","","description [SensorModel] (text_extended)"
"2160427","","2290503","","2090005","","2130033","","","description [Collection] (text_extended)"
"2160432","","2290503","","2090005","","2130033","","","description [DataProcessDefinition] (text_extended)"
"2160434","","2290503","","2090005","","2130033","","","description [DataSource] (text_extended)"
"2160436","","2290503","","2090005","","2130033","","","description [DeviceModel] (text_extended)"
"2160442","","2290503","","2090005","","2130033","","","description [Observatory] (text_extended)"
"2160444","","2290503","","2090005","","2130033","","","description [UserRole] (text_extended)"
"2160446","","2290503","","2090005","","2130033","","","description [StreamDefinition] (text_extended)"
"2160447","","2290503","","2090005","","2130033","","","description [InstrumentSite] (text_extended)"
"2160448","","2290503","","2090005","","2130033","","","description [PlatformSite] (text_extended)"
"2160449","","2290503","","2090005","","2130033","","","description [Subsite] (text_extended)"
"2160450","","2290503","","2090005","","2130033","","","description [InstrumentAgentInstance] (text_extended)"
"2160452","","2290503","","2090005","","2130033","","","description [ExternalDatasetAgentInstance] (text_extended)"
"2160453","","2290503","","2090005","","2130033","","","description [PlatformAgentInstance] (text_extended)"
"2160454","","2290503","","2090005","","2130033","","","description [DataSourceAgentInstance] (text_extended)"
"2160455","","2290503","","2090005","","2130033","","","description [Attachment] (text_extended)"
"2160459","","2290503","","2090005","","2130033","","","description [ExecutableResource] (text_extended)"
"2160460","","2290503","","2090005","","2130033","","","description [ExternalDatasetModel] (text_extended)"
"2160461","","2290503","","2090005","","2130033","","","description [DataSourceModel] (text_extended)"
"2160462","","2290503","","2090005","","2130033","","","description [ExternalDatasetAgent] (text_extended)"
"2160463","","2290503","","2090005","","2130033","","","description [PlatformAgent] (text_extended)"
"2160464","","2290503","","2090005","","2130033","","","description [DataSourceAgent] (text_extended)"
"2160465","","2290503","","2090005","","2130033","","","description [Resource] (text_extended)"
"2160472","","2290503","","2090005","","2130033","","","description [Policy] (text_extended)"
"2160473","","2290503","","2090005","","2130033","","","description [ExternalDataset] (text_extended)"
"2160474","","2290503","","2090005","","2130033","","","description [DataSet] (text_extended)"
"2160475","","2290503","","2090005","","2130033","","","description [DataProducer] (text_extended)"
"2160487","","2290503","","2090005","","2130033","","","description [InstrumentModel] (text_extended)"
"2160536","","2290458","","2090075","","2130023","","","electrical_notes [InstrumentModel] (text_short)"
"2160538","","2290633","","2090410","","2130023","","","email [ContactInformation] (text_short)"
"2160570","","2290442","","2090020","","2130023","","","firmware_version [InstrumentDevice] (text_short)"
"2160575","","2290470","","2090471","","2130031","","","geospatial_bounds [DataProduct] (extent_geospatial)"
"2160766","","2290512","","2090697","","2130023","","","height [DeviceModel] (text_short)"
"2160768","","2290639","","2090370","","2130023","","","url [ContactInformation] (text_short)"
"2160772","","2290459","","2090076","","2130023","","","hotel_current [InstrumentModel] (text_short)"
"2160777","","2290493","","2090003","","2130023","","","_id [Resource] (text_short)"
"2160778","","2290493","","2090003","","2130023","","","_id [TaskableResource] (text_short)"
"2160780","","2290493","","2090003","","2130023","","","_id [DataProcess] (text_short)"
"2160781","","2290493","","2090003","","2130023","","","_id [Device] (text_short)"
"2160786","","2290493","","2090003","","2130023","","","_id [InstrumentModel] (text_short)"
"2160787","","2290493","","2090003","","2130023","","","_id [PlatformModel] (text_short)"
"2160788","","2290493","","2090003","","2130023","","","_id [UserInfo] (text_short)"
"2160791","","2290493","","2090003","","2130023","","","_id [View] (text_short)"
"2160794","","2290493","","2090003","","2130023","","","_id [Site] (text_short)"
"2160795","","2290493","","2090003","","2130023","","","_id [Org] (text_short)"
"2160797","","2290493","","2090003","","2130023","","","_id [ExternalDataProvider] (text_short)"
"2160802","","2290493","","2090003","","2130023","","","_id [DataSet] (text_short)"
"2160803","","2290493","","2090003","","2130023","","","_id [DataProducer] (text_short)"
"2160804","","2290493","","2090003","","2130023","","","_id [Deployment] (text_short)"
"2160807","","2290493","","2090003","","2130023","","","_id [SensorModel] (text_short)"
"2160816","","2290493","","2090003","","2130023","","","_id [Collection] (text_short)"
"2160821","","2290493","","2090003","","2130023","","","_id [DataProcessDefinition] (text_short)"
"2160823","","2290493","","2090003","","2130023","","","_id [DataSource] (text_short)"
"2160825","","2290493","","2090003","","2130023","","","_id [DeviceModel] (text_short)"
"2160833","","2290493","","2090003","","2130023","","","_id [UserRole] (text_short)"
"2160835","","2290493","","2090003","","2130023","","","_id [StreamDefinition] (text_short)"
"2160836","","2290493","","2090003","","2130023","","","_id [InstrumentSite] (text_short)"
"2160837","","2290493","","2090003","","2130023","","","_id [PlatformSite] (text_short)"
"2160838","","2290493","","2090003","","2130023","","","_id [Subsite] (text_short)"
"2160839","","2290493","","2090003","","2130023","","","_id [InstrumentAgentInstance] (text_short)"
"2160840","","2290493","","2090003","","2130023","","","_id [InstrumentAgent] (text_short)"
"2160843","","2290493","","2090003","","2130023","","","_id [ExternalDatasetAgentInstance] (text_short)"
"2160844","","2290493","","2090003","","2130023","","","_id [PlatformAgentInstance] (text_short)"
"2160845","","2290493","","2090003","","2130023","","","_id [DataSourceAgentInstance] (text_short)"
"2160846","","2290493","","2090003","","2130023","","","_id [Attachment] (text_short)"
"2160850","","2290493","","2090003","","2130023","","","_id [ExecutableResource] (text_short)"
"2160851","","2290493","","2090003","","2130023","","","_id [ExternalDatasetModel] (text_short)"
"2160852","","2290493","","2090003","","2130023","","","_id [DataSourceModel] (text_short)"
"2160853","","2290493","","2090003","","2130023","","","_id [ExternalDatasetAgent] (text_short)"
"2160854","","2290493","","2090003","","2130023","","","_id [PlatformAgent] (text_short)"
"2160855","","2290493","","2090003","","2130023","","","_id [DataSourceAgent] (text_short)"
"2160873","","2290493","","2090003","","2130023","","","_id [DataProduct] (text_short)"
"2160875","","2290493","","2090003","","2130023","","","_id [ExternalDataset] (text_short)"
"2160903","","2290488","","2090720","","2130042","","","reference_urls [Device] (list)"
"2160907","","2290448","","2090046","","2130039","","","inline_management [InstrumentModel] (checkbox)"
"2160912","","2290444","","2090035","","2130023","","","instrument_classes_supported [InstrumentModel] (text_short)"
"2160913","","2290443","","2090034","","2130023","","","family_id [InstrumentModel] (text_short)"
"2160919","","2290460","","2090079","","2130023","","","integrated_inductive_modem_available [InstrumentModel] (text_short)"
"2160922","","2290454","","2090062","","2130023","","","internal_data_storage [InstrumentModel] (text_short)"
"2160924","","2290462","","2090776","","2130023","","","ci_onboard [PlatformModel] (text_short)"
"2160928","","2290468","","2090463","","2130023","","","iso_spatial_representation_type [DataProduct] (text_short)"
"2160929","","2290490","","2090434","","2130023","","","iso_topic_category [DataProduct] (text_short)"
"2160930","","2290465","","2090433","","2130042","","","descriptors [DataProduct] (list)"
"2160939","","2290472","","2090122","","2130023","","","data_datetime [DataProduct] (text_short)"
"2160941","","2290500","","2090122","","2130023","","","last_data_received_datetime [InstrumentDevice] (text_short)"
"2161071","","2290504","","2090006","","2130023","","","lcstate [TaskableResource] (text_short)"
"2161073","","2290504","","2090006","","2130023","","","lcstate [PlatformDevice] (text_short)"
"2161074","","2290504","","2090006","","2130023","","","lcstate [DataProcess] (text_short)"
"2161075","","2290504","","2090006","","2130023","","","lcstate [Device] (text_short)"
"2161079","","2290504","","2090006","","2130023","","","lcstate [InstrumentModel] (text_short)"
"2161080","","2290504","","2090006","","2130023","","","lcstate [PlatformModel] (text_short)"
"2161081","","2290504","","2090006","","2130023","","","lcstate [UserInfo] (text_short)"
"2161082","","2290504","","2090006","","2130023","","","lcstate [DataProduct] (text_short)"
"2161084","","2290504","","2090006","","2130023","","","lcstate [Policy] (text_short)"
"2161085","","2290504","","2090006","","2130023","","","lcstate [View] (text_short)"
"2161089","","2290504","","2090006","","2130023","","","lcstate [Site] (text_short)"
"2161091","","2290504","","2090006","","2130023","","","lcstate [Org] (text_short)"
"2161093","","2290504","","2090006","","2130023","","","lcstate [ExternalDataset] (text_short)"
"2161094","","2290504","","2090006","","2130023","","","lcstate [ExternalDataProvider] (text_short)"
"2161099","","2290504","","2090006","","2130023","","","lcstate [DataSet] (text_short)"
"2161100","","2290504","","2090006","","2130023","","","lcstate [DataProducer] (text_short)"
"2161102","","2290504","","2090006","","2130023","","","lcstate [Deployment] (text_short)"
"2161105","","2290504","","2090006","","2130023","","","lcstate [SensorModel] (text_short)"
"2161114","","2290504","","2090006","","2130023","","","lcstate [Collection] (text_short)"
"2161119","","2290504","","2090006","","2130023","","","lcstate [DataProcessDefinition] (text_short)"
"2161121","","2290504","","2090006","","2130023","","","lcstate [DataSource] (text_short)"
"2161123","","2290504","","2090006","","2130023","","","lcstate [DeviceModel] (text_short)"
"2161129","","2290504","","2090006","","2130023","","","lcstate [Observatory] (text_short)"
"2161131","","2290504","","2090006","","2130023","","","lcstate [UserRole] (text_short)"
"2161133","","2290504","","2090006","","2130023","","","lcstate [StreamDefinition] (text_short)"
"2161134","","2290504","","2090006","","2130023","","","lcstate [InstrumentSite] (text_short)"
"2161135","","2290504","","2090006","","2130023","","","lcstate [PlatformSite] (text_short)"
"2161136","","2290504","","2090006","","2130023","","","lcstate [Subsite] (text_short)"
"2161137","","2290504","","2090006","","2130023","","","lcstate [InstrumentAgentInstance] (text_short)"
"2161138","","2290504","","2090006","","2130023","","","lcstate [InstrumentAgent] (text_short)"
"2161140","","2290504","","2090006","","2130023","","","lcstate [ExternalDatasetAgentInstance] (text_short)"
"2161141","","2290504","","2090006","","2130023","","","lcstate [PlatformAgentInstance] (text_short)"
"2161142","","2290504","","2090006","","2130023","","","lcstate [DataSourceAgentInstance] (text_short)"
"2161143","","2290504","","2090006","","2130023","","","lcstate [Attachment] (text_short)"
"2161147","","2290504","","2090006","","2130023","","","lcstate [ExecutableResource] (text_short)"
"2161148","","2290504","","2090006","","2130023","","","lcstate [ExternalDatasetModel] (text_short)"
"2161149","","2290504","","2090006","","2130023","","","lcstate [DataSourceModel] (text_short)"
"2161150","","2290504","","2090006","","2130023","","","lcstate [ExternalDatasetAgent] (text_short)"
"2161151","","2290504","","2090006","","2130023","","","lcstate [PlatformAgent] (text_short)"
"2161152","","2290504","","2090006","","2130023","","","lcstate [DataSourceAgent] (text_short)"
"2161153","","2290504","","2090006","","2130023","","","lcstate [Resource] (text_short)"
"2161192","","2290510","","2090698","","2130023","","","length [DeviceModel] (text_short)"
"2161194","","2290469","","2090465","","2130023","","","license_uri [DataProduct] (text_short)"
"2161198","2110114","2290485","","2090389","","2130048","","","location_status_roll_up [InstrumentDevice] (icon)"
"2161235","","2290481","","2090032","","2130023","","","manufacturer [DeviceModel] (text_short)"
"2161237","","2290474","","2090127","","2130023","","","manufacturer_url [DeviceModel] (text_short)"
"2161238","","2290474","","2090127","","2130023","","","manufacturer_url [InstrumentModel] (text_short)"
"2161239","","2290474","","2090127","","2130023","","","manufacturer_url [PlatformModel] (text_short)"
"2161240","","2290474","","2090127","","2130023","","","manufacturer_url [SensorModel] (text_short)"
"2161242","","2290474","","2090127","","2130023","","","manufacturer_url [DataSourceModel] (text_short)"
"2161341","","2290501","","2090149","","2130023","","","content_type [Attachment] (text_short)"
"2161375","","2290447","","2090045","","2130039","","","mixed_sampling_mode [InstrumentModel] (checkbox)"
"2161391","","2290495","","2090775","","2130023","","","name [InstrumentAgent] (text_short)"
"2161392","","2290495","","2090004","","2130023","","","name [Policy] (text_short)"
"2161396","","2290495","","2090004","","2130023","","","name [PlatformDevice] (text_short)"
"2161397","","2290495","","2090004","","2130023","","","name [Deployment] (text_short)"
"2161398","","2290495","","2090004","","2130023","","","name [Device] (text_short)"
"2161399","","2290495","","2090004","","2130023","","","name [Resource] (text_short)"
"2161400","","2290495","","2090004","","2130023","","","name [TaskableResource] (text_short)"
"2161402","","2290495","","2090004","","2130023","","","name [DataProcess] (text_short)"
"2161407","","2290495","","2090004","","2130023","","","name [InstrumentModel] (text_short)"
"2161408","","2290495","","2090004","","2130023","","","name [PlatformModel] (text_short)"
"2161409","","2290495","","2090004","","2130023","","","name [UserInfo] (text_short)"
"2161410","","2290495","","2090004","","2130023","","","name [DataProduct] (text_short)"
"2161412","","2290495","","2090004","","2130023","","","name [View] (text_short)"
"2161416","","2290495","","2090004","","2130023","","","name [Site] (text_short)"
"2161417","","2290495","","2090004","","2130023","","","name [Org] (text_short)"
"2161419","","2290495","","2090004","","2130023","","","name [ExternalDataset] (text_short)"
"2161420","","2290495","","2090004","","2130023","","","name [ExternalDataProvider] (text_short)"
"2161425","","2290495","","2090004","","2130023","","","name [DataSet] (text_short)"
"2161426","","2290495","","2090004","","2130023","","","name [DataProducer] (text_short)"
"2161429","","2290495","","2090004","","2130023","","","name [SensorModel] (text_short)"
"2161437","","2290495","","2090747","","2130023","","","name [PlatformAgent] (text_short)"
"2161443","","2290495","","2090004","","2130023","","","name [DataProcessDefinition] (text_short)"
"2161445","","2290495","","2090004","","2130023","","","name [DataSource] (text_short)"
"2161447","","2290495","","2090004","","2130023","","","name [DeviceModel] (text_short)"
"2161453","","2290495","","2090004","","2130023","","","name [Observatory] (text_short)"
"2161455","","2290495","","2090004","","2130023","","","name [UserRole] (text_short)"
"2161457","","2290495","","2090004","","2130023","","","name [StreamDefinition] (text_short)"
"2161458","","2290495","","2090827","","2130023","","","name [InstrumentSite] (text_short)"
"2161459","","2290495","","2090004","","2130023","","","name [PlatformSite] (text_short)"
"2161460","","2290495","","2090754","","2130023","","","name [Subsite] (text_short)"
"2161461","","2290495","","2090004","","2130023","","","name [InstrumentAgentInstance] (text_short)"
"2161464","","2290495","","2090004","","2130023","","","name [ExternalDatasetAgentInstance] (text_short)"
"2161465","","2290495","","2090004","","2130023","","","name [PlatformAgentInstance] (text_short)"
"2161466","","2290495","","2090004","","2130023","","","name [DataSourceAgentInstance] (text_short)"
"2161467","","2290495","","2090004","","2130023","","","name [Resource] (text_short)"
"2161471","","2290495","","2090004","","2130023","","","name [ExecutableResource] (text_short)"
"2161472","","2290495","","2090004","","2130023","","","name [ExternalDatasetModel] (text_short)"
"2161473","","2290495","","2090004","","2130023","","","name [DataSourceModel] (text_short)"
"2161474","","2290495","","2090004","","2130023","","","name [ExternalDatasetAgent] (text_short)"
"2161476","","2290495","","2090004","","2130023","","","name [DataSourceAgent] (text_short)"
"2161528","","2290499","","2090009","","2130023","","","naming_authority_id [DataProduct] (text_short)"
"2161634","","2290616","","2090786","","2130023","","","number_data_sets [Observatory] (text_short)"
"2161638","","2290615","","2090592","","2130023","","","number_instruments [Observatory] (text_short)"
"2161639","","2290614","","2090490","","2130023","","","number_instruments_deployed [Observatory] (text_short)"
"2161641","","2290613","","2090314","","2130023","","","number_instruments_inoperational [Observatory] (text_short)"
"2161643","","2290612","","2090315","","2130023","","","number_instruments_operational [Observatory] (text_short)"
"2162017","","2290611","","2090591","","2130023","","","number_platforms [Observatory] (text_short)"
"2162018","","2290610","","2090312","","2130023","","","number_platforms_deployed [Observatory] (text_short)"
"2162026","","2290452","","2090058","","2130023","","","operational_depth_maximum [InstrumentModel] (text_short)"
"2162055","","2290632","","2090116","","2130023","","","phones [ContactInformation] (text_short)"
"2162061","","2290464","","2090709","","2130023","","","platform_family [PlatformModel] (text_short)"
"2162085","","2290455","","2090069","","2130023","","","power_source [InstrumentModel] (text_short)"
"2162086","2110112","2290482","","2090389","","2130048","","","power_status_roll_up [InstrumentDevice] (icon)"
"2162091","","2290508","","2090699","","2130023","","","power_supply_voltage_minimum [InstrumentModel] (text_short)"
"2162092","","2290509","","2090700","","2130023","","","power_supply_voltage_maximum [InstrumentModel] (text_short)"
"2162101","","2290445","","2090037","","2130023","","","primary_interface [InstrumentModel] (text_short)"
"2162123","","2290513","","2090105","","2130023","","","recent_events [Resource] (text_short)"
"2162124","","2290513","","2090105","","2130023","","","recent_events [TaskableResource] (text_short)"
"2162125","","2290513","","2090105","","2130023","","","recent_events [Site] (text_short)"
"2162133","","2290513","","2090105","","2130023","","","recent_events [UserInfo] (text_short)"
"2162134","","2290513","","2090105","","2130023","","","recent_events [DataProduct] (text_short)"
"2162136","","2290513","","2090105","","2130023","","","recent_events [Policy] (text_short)"
"2162137","","2290513","","2090105","","2130023","","","recent_events [View] (text_short)"
"2162142","","2290513","","2090105","","2130023","","","recent_events [ExternalDataset] (text_short)"
"2162143","","2290513","","2090105","","2130023","","","recent_events [ExternalDataProvider] (text_short)"
"2162148","","2290513","","2090105","","2130023","","","recent_events [DataSet] (text_short)"
"2162149","","2290513","","2090105","","2130023","","","recent_events [DataProducer] (text_short)"
"2162150","","2290513","","2090105","","2130023","","","recent_events [DataProcess] (text_short)"
"2162152","","2290513","","2090105","","2130023","","","recent_events [Deployment] (text_short)"
"2162161","","2290513","","2090105","","2130023","","","recent_events [Collection] (text_short)"
"2162166","","2290513","","2090105","","2130023","","","recent_events [DataProcessDefinition] (text_short)"
"2162168","","2290513","","2090105","","2130023","","","recent_events [DataSource] (text_short)"
"2162169","","2290513","","2090105","","2130023","","","recent_events [DeviceModel] (text_short)"
"2162174","","2290513","","2090105","","2130023","","","recent_events [UserRole] (text_short)"
"2162176","","2290513","","2090105","","2130023","","","recent_events [StreamDefinition] (text_short)"
"2162177","","2290513","","2090105","","2130023","","","recent_events [Attachment] (text_short)"
"2162181","","2290513","","2090105","","2130023","","","recent_events [ExecutableResource] (text_short)"
"2162192","","2290513","","2090105","","2130023","","","recent_events [InstrumentAgent] (text_short)"
"2162193","","2290513","","2090105","","2130023","","","recent_events [ExternalDatasetAgent] (text_short)"
"2162194","","2290513","","2090105","","2130023","","","recent_events [PlatformAgent] (text_short)"
"2162195","","2290513","","2090105","","2130023","","","recent_events [DataSourceAgent] (text_short)"
"2162197","","2290513","","2090105","","2130023","","","recent_events [InstrumentModel] (text_short)"
"2162198","","2290513","","2090105","","2130023","","","recent_events [PlatformModel] (text_short)"
"2162199","","2290513","","2090105","","2130023","","","recent_events [SensorModel] (text_short)"
"2162200","","2290513","","2090105","","2130023","","","recent_events [ExternalDatasetModel] (text_short)"
"2162201","","2290513","","2090105","","2130023","","","recent_events [DataSourceModel] (text_short)"
"2162214","","2290513","","2090105","","2130023","","","recent_events [InstrumentSite] (text_short)"
"2162215","","2290513","","2090105","","2130023","","","recent_events [Observatory] (text_short)"
"2162216","","2290513","","2090105","","2130023","","","recent_events [PlatformSite] (text_short)"
"2162217","","2290513","","2090105","","2130023","","","recent_events [Subsite] (text_short)"
"2162218","","2290513","","2090105","","2130023","","","recent_events [Org] (text_short)"
"2162219","","2290513","","2090105","","2130023","","","recent_events [Device] (text_short)"
"2162226","","2290513","","2090105","","2130023","","","recent_events [InstrumentAgentInstance] (text_short)"
"2162227","","2290513","","2090105","","2130023","","","recent_events [ExternalDatasetAgentInstance] (text_short)"
"2162228","","2290513","","2090105","","2130023","","","recent_events [PlatformAgentInstance] (text_short)"
"2162229","","2290513","","2090105","","2130023","","","recent_events [DataSourceAgentInstance] (text_short)"
"2162230","","2290513","","2090105","","2130023","","","recent_events [InstrumentDevice] (text_short)"
"2162231","","2290513","","2090105","","2130023","","","recent_events [PlatformDevice] (text_short)"
"2162245","","2290538","","2090711","","2130042","","","reference_urls [InstrumentModel] (list)"
"2162397","","2290507","","2090021","","2130023","","","serial_number [InstrumentDevice] (text_short)"
"2162398","","2290507","","2090021","","2130023","","","serial_number [PlatformDevice] (text_short)"
"2162400","","2290507","","2090021","","2130023","","","serial_number [Device] (text_short)"
"2162402","","2290463","","2090265","","2130023","","","shore_networked [PlatformModel] (text_short)"
"2162425","","2290453","","2090059","","2130023","","","survival_depth_maximum [InstrumentModel] (text_short)"
"2162449","","2290505","","2090007","","2130023","","","ts_created [InstrumentDevice] (text_short)"
"2162450","","2290505","","2090007","","2130023","","","ts_created [TaskableResource] (text_short)"
"2162452","","2290505","","2090007","","2130023","","","ts_created [PlatformDevice] (text_short)"
"2162453","","2290505","","2090007","","2130023","","","ts_created [DataProcess] (text_short)"
"2162454","","2290505","","2090007","","2130023","","","ts_created [Device] (text_short)"
"2162458","","2290505","","2090007","","2130023","","","ts_created [InstrumentModel] (text_short)"
"2162459","","2290505","","2090007","","2130023","","","ts_created [PlatformModel] (text_short)"
"2162460","","2290505","","2090764","","2130023","","","ts_created [UserInfo] (text_short)"
"2162461","","2290505","","2090007","","2130023","","","ts_created [DataProduct] (text_short)"
"2162463","","2290505","","2090007","","2130023","","","ts_created [Policy] (text_short)"
"2162464","","2290505","","2090007","","2130023","","","ts_created [View] (text_short)"
"2162468","","2290505","","2090007","","2130023","","","ts_created [Site] (text_short)"
"2162470","","2290505","","2090007","","2130023","","","ts_created [Org] (text_short)"
"2162472","","2290505","","2090007","","2130023","","","ts_created [ExternalDataset] (text_short)"
"2162473","","2290505","","2090007","","2130023","","","ts_created [ExternalDataProvider] (text_short)"
"2162478","","2290505","","2090007","","2130023","","","ts_created [DataSet] (text_short)"
"2162479","","2290505","","2090007","","2130023","","","ts_created [DataProducer] (text_short)"
