Textbox8,tbToday
Instrument Classes By Location With Data Product Info,Report Generated: 11/1/2012

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"

LNode_PublicID,LSubsite_Description,LSite_Prefix,LSubsite_SiteSuffix,NodeTypeName,LNode_NodeSequence,SClass_Description,SClass_PublicID,Data_Product,DPS_DCN
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,Velocity profile Mobile Asset,ADCPA,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,Velocity profile Mobile Asset,ADCPA,VELPROF,DCN 1341-00750
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,Fluorometer three wavelength,FLORT,CDOMFLO,DCN 1341-00550
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
CP05MOAS-GL005,Pioneer Mobile Assets,05,MOAS,GL (Gliders),005,PAR,PARAD,OPTPARW,"DCN 1341-00720 (Satl), DCN 1341-00721 (Bios)"
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,Velocity profile Mobile Asset,ADCPA,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,Velocity profile Mobile Asset,ADCPA,VELPROF,DCN 1341-00750
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,Fluorometer three wavelength,FLORT,CDOMFLO,DCN 1341-00550
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
CP05MOAS-GL006,Pioneer Mobile Assets,05,MOAS,GL (Gliders),006,PAR,PARAD,OPTPARW,"DCN 1341-00720 (Satl), DCN 1341-00721 (Bios)"
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity profile Long Range,ADCPS,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity profile Long Range,ADCPS,VELPROF,DCN 1341-00750
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,CONDWAT,DCN 1341-00030
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,DENSITY,DCN 1341-00050
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,PRACSAL,DCN 1341-00040
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,PRESWAT,DCN 1341-00020
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,TEMPWAT,DCN 1341-00010
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,Fluorometer three wavelength,FLORT,CDOMFLO,DCN 1341-00550
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
GA01SUMO-RI002,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity point,VELPT,VELPTMN,DCN 1341-00790
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,CONDWAT,DCN 1341-00030
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,DENSITY,DCN 1341-00050
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,PRACSAL,DCN 1341-00040
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,PRESWAT,DCN 1341-00020
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,CTD Mooring,CTDMO,TEMPWAT,DCN 1341-00010
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH stable,PHSEN,ABSTHRM,DCN 1341-00507
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH stable,PHSEN,PH434SI,DCN 1341-00508
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH stable,PHSEN,PH578SI,DCN 1341-00509
GA01SUMO-RI003,Argentine Basin Surface Mooring,01,SUMO,RI (Mooring Riser),003,pH stable,PHSEN,PHWATER,DCN 1341-00510
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct cov HP,FDCHP,FLUXHOT,DCN 1341-00330
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct cov HP,FDCHP,FLUXMOM,DCN 1341-00320
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct cov HP,FDCHP,FLUXWET,DCN 1341-00340
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct cov HP,FDCHP,MOISTUR,DCN 1341-00300
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct cov HP,FDCHP,MOTFLUX,DCN 1341-00301
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct cov HP,FDCHP,RELHUMI,"DCN 1341-00280 (FDCHP), DCN 1341-00360 (METBK)"
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct cov HP,FDCHP,TMPATUR,DCN 1341-00290
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Flux direct cov HP,FDCHP,WINDTUR,DCN 1341-00310
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,BARPRES,DCN 1341-00360
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,CONDSRF,DCN 1341-00360
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,LONGIRR,DCN 1341-00360
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,WINDAVG,DCN 1341-00360
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,SPECHUM,DCN 1341-00370
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,TEMPAIR,DCN 1341-00360
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,TEMPSRF,DCN 1341-00360
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,PRECIPM,DCN 1341-00360
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,RELHUMI,"DCN 1341-00280 (FDCHP), DCN 1341-00360 (METBK)"
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Meteorology bulk,METBK,SHRTIRR,DCN 1341-00360
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,CO2FLUX,DCN 1341-00270
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,PCO2ATM,DCN 1341-00260
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,PCO2SSW,DCN 1341-00260
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,PRESAIR,DCN 1341-00260
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,XCO2ATM,DCN 1341-00260
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,pCO2 air-sea,PCO2A,XCO2SSW,DCN 1341-00260
GA01SUMO-SB001,Argentine Basin Surface Mooring,01,SUMO,SB (Surface Buoy),001,Wave spectra surface,WAVSS,WAVSTAT,DCN 1341-00450
GA02HYPM-MP003,Argentine Basin Hybrid Profiler,02,HYPM,MP (Mid-Water Platform),003,Plankton ZP sonar global,ZPLSG,SONBSCA,DCN 1341-00800
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,CTD Profiler,CTDPF,CONDWAT,DCN 1341-00030
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,CTD Profiler,CTDPF,DENSITY,DCN 1341-00050
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,CTD Profiler,CTDPF,PRACSAL,DCN 1341-00040
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,CTD Profiler,CTDPF,PRESWAT,DCN 1341-00020
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,CTD Profiler,CTDPF,TEMPWAT,DCN 1341-00010
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Nutrient nitrate,NUTNR,NITROPT,DCN 1341-00620
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Attenuation absorption optical,OPTAA,OPTABSN,DCN 1341-00700
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Attenuation absorption optical,OPTAA,OPTATTN,DCN 1341-00690
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Attenuation absorption optical,OPTAA,OPTCREF,"DCN 1341-00690, DCN 1341-00700"
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Attenuation absorption optical,OPTAA,OPTCSIG,"DCN 1341-00690, DCN 1341-00700"
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,Attenuation absorption optical,OPTAA,OPTTEMP,"DCN 1341-00690, DCN 1341-00700"
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,pCO2 water,PCO2W,CO2ABS1,DCN 1341-00487
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,pCO2 water,PCO2W,CO2ABS2,DCN 1341-00488
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,pCO2 water,PCO2W,CO2THRM,DCN 1341-00489
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,pCO2 water,PCO2W,PCO2WAT,DCN 1341-00490
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,spectral irradiance,SPKIR,OPTATTS,DCN 1341-00740
GA02HYPM-SP001,Argentine Basin Hybrid Profiler,02,HYPM,SP (Surface-Piercing Profiler),001,spectral irradiance,SPKIR,SPECTIR,DCN 1341-00730
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,CONDWAT,DCN 1341-00030
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,DENSITY,DCN 1341-00050
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,PRACSAL,DCN 1341-00040
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,PRESWAT,DCN 1341-00020
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,CTD Profiler,CTDPF,TEMPWAT,DCN 1341-00010
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GA02HYPM-WF002,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),002,Velocity point 3D turb,VEL3D,VELPTTU,"DCN 1341-00781 (Nobska), DCN 1341-00780 (Nortek)"
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,CONDWAT,DCN 1341-00030
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,DENSITY,DCN 1341-00050
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,PRACSAL,DCN 1341-00040
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,PRESWAT,DCN 1341-00020
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,CTD Profiler,CTDPF,TEMPWAT,DCN 1341-00010
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GA02HYPM-WF004,Argentine Basin Hybrid Profiler,02,HYPM,WF (Wire-Following Profiler),004,Velocity point 3D turb,VEL3D,VELPTTU,"DCN 1341-00781 (Nobska), DCN 1341-00780 (Nortek)"
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Velocity profile Long Range,ADCPS,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Velocity profile Long Range,ADCPS,VELPROF,DCN 1341-00750
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,CONDWAT,DCN 1341-00030
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,DENSITY,DCN 1341-00050
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRACSAL,DCN 1341-00040
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRESWAT,DCN 1341-00020
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,CTD Mooring,CTDMO,TEMPWAT,DCN 1341-00010
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CDOMFLO,DCN 1341-00550
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH stable,PHSEN,ABSTHRM,DCN 1341-00507
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH stable,PHSEN,PH434SI,DCN 1341-00508
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH stable,PHSEN,PH578SI,DCN 1341-00509
GA03FLMA-RI001,Argentine Basin Mesoscale Flanking Mooring A,03,FLMA,RI (Mooring Riser),001,pH stable,PHSEN,PHWATER,DCN 1341-00510
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Velocity profile Long Range,ADCPS,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Velocity profile Long Range,ADCPS,VELPROF,DCN 1341-00750
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,CONDWAT,DCN 1341-00030
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,DENSITY,DCN 1341-00050
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRACSAL,DCN 1341-00040
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,PRESWAT,DCN 1341-00020
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,CTD Mooring,CTDMO,TEMPWAT,DCN 1341-00010
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CDOMFLO,DCN 1341-00550
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,CHLAFLO,DCN 1341-00530
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,Fluorometer three wavelength,FLORT,FLUBSCT,DCN 1341-00540
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,ABSTHRM,DCN 1341-00507
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PH434SI,DCN 1341-00508
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PH578SI,DCN 1341-00509
GA03FLMB-RI001,Argentine Basin Mesoscale Flanking Mooring B,03,FLMB,RI (Mooring Riser),001,pH stable,PHSEN,PHWATER,DCN 1341-00510
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GA05MOAS-GL001,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),001,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GA05MOAS-GL002,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),002,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,CONDWAT,DCN 1341-00030
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,DENSITY,DCN 1341-00050
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,PRACSAL,DCN 1341-00040
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,PRESWAT,DCN 1341-00020
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,CTD Glider,CTDGV,TEMPWAT,DCN 1341-00010
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,Oxygen dissolved stable,DOSTA,DOCONCS,DCN 1341-00520
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,Fluorometer two wavelength,FLORD,CHLAFLO,DCN 1341-00530
GA05MOAS-GL003,Argentine Basin Mobile Assets,05,MOAS,GL (Gliders),003,Fluorometer two wavelength,FLORD,FLUBSCT,DCN 1341-00540
GI01SUMO-RI002,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity profile Long Range,ADCPS,ECHOINT,"DCN 1341-00750 (ADCPA, ADCPS, ADCPT), DCN 1341-00760 (VADCP)"
GI01SUMO-RI002,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),002,Velocity profile Long Range,ADCPS,VELPROF,DCN 1341-00750
GI01SUMO-RI002,Irminger Sea Surface Mooring,01,SUMO,RI (Mooring Riser),002,CTD Bottom Pumped,CTDBP,CONDWAT,DCN 1341-00030
